formula,bg_1,fidelity_id_1,bg_2,fidelity_id_2
C10YLa4,0.0,2,0.0,3
Zn2CdLa3,0.0,2,0.0,3
Se2Zr6Pd,0.0,2,0.0,3
Si3P2Pd,0.0,2,0.1489,3
Sc2YPd2,0.0,2,0.0,3
CuHgTh,0.0,2,0.0,3
Al7Ni2Ho3,0.0,2,0.0,3
LiNbRh2,0.0,2,0.0,3
Na2CuAs,0.576,2,0.8292,3
O7Si2Tl2,1.1516,2,1.4737,3
BrPtTl3,0.0,2,0.0,3
O2Rb3Ag,1.5225,2,1.9204,3
K4Cu4F12,1.945571,0,4.198779,5
DyPtBi,0.0,2,0.0,3
Lu3Os,0.0,2,0.0,3
O10F2Mg3AlSi3K,4.5001,2,5.1571,3
MgAl2Sr2,0.0,2,0.0,3
ZnGaAsSe,0.5764,0,1.1366,3
F6InHo,5.8694,2,6.6842,3
Ag4Mn4V4O16,1.9745,0,3.040452,5
Mn2NdPu,0.0,2,0.0,3
Co2CdTh2,0.0,2,0.0,3
Ti2C,0.0,0,0.0,6
PdIn,0.0,2,0.0,3
Rh2CdLa,0.0,2,0.0,3
SBrAg3,0.2021,2,0.5781,3
Ni2SbLa2,0.0,2,0.0,3
Ba8Si16,0.7249359999999999,0,1.161325,5
GaPm2Hg,0.0,2,0.0,3
B6O15Al4,5.8742,2,6.4633,3
H6BeN2F2,6.0842,2,6.7621,3
AlZrRu,0.0,2,0.0,3
KRb2GaF6,5.8894,0,8.09848,4
Mg6SiSn2,0.0,2,0.1874,3
Ge2Ta3,0.0,2,0.0,3
Cl3NiRb,0.7252,2,2.2552,3
B6Ru2Nd,0.0,2,0.0,3
FeSe2Sr,0.0,2,0.0,3
CZn,0.0,2,0.0,3
ScSmAu2,0.0,2,0.0,3
ZnNb6Te8,0.0,2,0.0,3
Ga2ErLu,0.0,2,0.0,3
O6NaTi2Dy,2.4131,2,2.8037,3
WOsIr2,0.0,2,0.0,3
O6CrEu2Ta,0.0,2,0.0,3
Sc3Cu2Tl3,0.0,2,0.0,3
MnNiGa2,0.0,2,0.0,3
HGaSrSn,0.4724,2,0.5823,3
N3Zn2Ta,2.2073,2,2.5372,3
Zr2Au,0.0,2,0.0,3
PdTm2Ir,0.0,2,0.0,3
Bi6Se8Br2,0.996626,0,1.54619,5
ZrO2,3.5322,0,4.96391,4
N4Mg5Zn,0.8466,2,1.3135,3
Cu3ZrTe4,0.0,2,0.0,3
O12TiRb2Te3,1.6377,2,2.1138,3
B2ScFe2,0.0,2,0.0,3
Cl3Lu,5.0614,2,5.5946,3
Zn2Y2Pb,0.0,2,0.0,3
SiRh3Tb2,0.0,2,0.0,3
HRu3Hf,0.0,2,0.0,3
NiOs3,0.0,2,0.0,3
MgRu2Pr3,0.0,2,0.0,3
Li5GeAs3,0.0,0,0.4383,3
Be2CuAu,0.0,2,0.0,3
Si3MoPt2,0.0,0,0.0,2
Cd1Rb1O6N3,2.314142,0,4.164554,5
K2Se3Np,0.0,2,0.0,3
O3AlY,5.6522,2,6.3516,3
Si2ScTa,0.0,2,0.0,3
Ti3Hg,0.0,0,0.0,2
SSeSrEu,0.0,2,0.0,3
PSEr,0.0,2,0.0826,3
TcLa3Tl,0.0,2,0.0,3
CdSb2La,0.0,2,0.0,3
K2Cd2Tl,0.0,2,0.0,3
MgAg2Hg,0.0,2,0.0,3
HoLu3,0.0,0,0.0,2
O4CoCs3,0.3266,2,0.587,3
Zn2AgAu,0.0,0,0.0,2
O6MnBa2Tb,0.0,2,0.0,3
Ge2PdSn3Nd3,0.0,2,0.0,3
P2Rh,0.370499999999999,0,0.656,3
Si3Fe2Tb3,0.0,2,0.0,3
SbCeIr,0.0594,2,0.0237,3
In2HgTl,0.0,2,0.0,3
Be2CoNb2,0.0,2,0.0,3
O2Sn,0.8742,2,1.5851,3
Ru2Ho3Au,0.0,2,0.0,3
Si2Mg2Na4O8,3.909185,0,5.571454,5
O8AgErW2,1.9302,2,2.1792,3
Co2Rh4S8,0.4495429999999999,0,1.351471,5
I4Sc2O12H22,3.388672,0,4.733656,5
Sb2Tb6Ir,0.0,2,0.0,3
Co4As4S4,0.833653,0,1.673282,5
O6Si2CaCu,0.0,2,0.8032,3
S6As2InTl2,0.0,2,0.0,3
BrHg2Tl,0.0,2,0.0,3
O4MoLa,0.0388,2,0.4463,3
ZnIn2Te4,0.8466,2,1.1918,3
SiI3,2.9566,0,2.7182,2
B2Fe3Th,0.0,2,0.0,3
GeTc2W,0.0,2,0.0,3
Li3BN2,3.4283,2,4.13524,4
K12Mn2S8,1.873255,0,2.685137,5
BTmPt4,0.0,2,0.0,3
Ni2RuEr3,0.0,2,0.0,3
FeGaZrRh,0.0,2,0.1899,3
Cs4Si2P4,1.286145,0,2.039149,5
BaPt2Au,0.0,2,0.0,3
Zn2Hg,0.0,2,0.0,3
Co4GaNd,0.0,2,0.0,3
NiBrY2,0.0,2,0.0,3
Ge2In3Dy3Ir,0.0,2,0.0,3
Mg8Ca,0.0,2,0.0,3
F6GaPt,0.6431,2,1.3582,3
O6As2Cd,2.1297,2,2.6798,3
Zn2CdTm2,0.0,2,0.0,3
Ti5(B6O13)2,0.0,0,0.0,6
Fe4Ge2Zr3,0.0,2,0.0,3
P4ScRh6,0.0,2,0.0,3
O4PrTb,2.2021,2,2.6817,3
Al4ScLa,0.0,2,0.0,3
PrPt4Hg,0.0,2,0.0,3
Ag3Te2,0.0,2,0.0,3
Ge2PdHo,0.0,2,0.0,3
Se3Y4Sb,0.0,2,0.0,3
FeGaSm,0.0,2,0.0,3
Y8V4O20,1.680079,0,2.760243,5
CoZn2Ag,0.0,2,0.0,3
NaSn2Eu,0.0,2,0.0,3
Hg1Sn1Cu2S4,0.022976,0,0.601263,5
K10Au2P4,0.473054,0,1.089631,5
YPd4,0.0,2,0.0,3
Ag1Bi1Cr2O8,1.472881,0,2.357544,5
O8P2TiSm,0.2677,2,1.0248,3
Al3Y3AgSn2,0.0,2,0.0,3
Al6Ge5,0.4652,2,0.6543,3
LiCd2Hg2,0.0,2,0.0,3
YSn2Gd,0.0,2,0.0,3
Sr4Fe2O6,1.860853,0,2.816618,5
Ca3N2,1.3497,0,2.914634,5
CaIn2Hg,0.0,2,0.0,3
GeIHg3,0.0,2,0.0,3
PRuW,0.0,2,0.0,3
GaLu2Au,0.0,2,0.0,3
Sc2Rh2Hg,0.0,2,0.0,3
LiCu2As2Hf,0.0,2,0.0,3
LiAlSe2,3.4449,3,3.59781,4
Ni2NbIn,0.0,2,0.0,3
F6NdDy,7.1428,2,7.7427,3
O6CrSr2Nb,0.3348,2,1.4231,3
LiBeAs,1.0077,0,1.344,3
ZrNiSb,0.0,0,0.55,6
V2RuOs,0.0,2,0.0,3
Ca2CuHg,0.0,2,0.0,3
RbCd4Bi3,0.0,2,0.0,3
O5Pd2Nd2,1.225,2,1.6396,3
CaPdTl4,0.0,2,0.0,3
CoGe2In3Nd3,0.0,2,0.0,3
Mg2Ge2Os,0.0,2,0.0,3
KSO2F,3.9815,0,4.77837,4
FSRb3,2.086,2,2.7344,3
MgGeTm,0.0,2,0.0,3
AlCl3Y3,0.0,2,0.0,3
Cl4CaRb2,4.8525,2,5.5805,3
F6AsRb2Tl,3.7675,2,4.1833,3
HO2Lu,4.1402,2,4.7799,3
Co2ZnTh,0.0,2,0.0,3
LiGeTb,0.0,2,0.0,3
LiMg2Ga2,0.0,2,0.0,3
BaLaHg,0.0,2,0.0,3
LiF4Pa,0.0,2,0.3059,3
Rh2PrEu,0.0,2,0.0,3
Ti2ZnNb,0.0,2,0.0,3
In2SbLa,0.0,2,0.0,3
Co5Tc,0.0,2,0.0,3
TiAs2,0.0,2,0.0,3
Ca4Ni4As4O20H4,2.858137,0,4.024344,5
AlHf2Bi3,0.0,2,0.0,3
NiBi2Th,0.0,2,0.0,3
O3Cu2Eu,0.0,2,0.0,3
Se2ZrCs,0.0,2,0.0,3
F8Na2CaDy,0.0,2,0.0,3
YAu2Bi,0.0,2,0.0,3
CSi2Ru2Tb2,0.0,2,0.0,3
F7Na3La,0.1257,2,0.1338,3
Si,0.4638,2,0.8373,3
C5Ni2Er4,0.0,2,0.0,3
CaInAu,0.0,3,0.0,6
F1C1N1H6,6.070704,0,7.874157,5
NaSb2Au2,0.0,2,0.0,3
SrLaPb2,0.0,2,0.0,3
Ag5Cd4,0.0,2,0.0,3
NBa2Tl,0.0,2,0.0,3
K4Cd2Se4O20H8,2.978206,0,4.849168,5
MgZn4Ag,0.0,2,0.0,3
Si2MnOs,0.0,2,0.0,3
H4Sn,0.0,2,0.0,3
MgRuSm,0.0,2,0.0,3
HNa2Cl,4.3294,2,5.0269,3
S4GeSr2,2.2176,2,2.6277,3
YAu2,0.0,0,0.0,2
Zn2YIn,0.0,2,0.0,3
FeRh,0.0,0,0.0,3
LiCl6Cs2Er,5.0692,2,5.6344,3
Al5Sm,0.0,2,0.0,3
K2As2SrCd,0.2922,2,0.6634,3
Mg2AlCu,0.0,2,0.0,3
MgPNi,0.0,2,0.0,3
Ti3Pd,0.0,2,0.0,3
CuSn2Nd,0.0,2,0.0,3
RuIn3Sn2Sm3,0.0,2,0.0,3
Co4Pt,0.0,2,0.0,3
Al2YRh2,0.0,2,0.0,3
RbAg2Te2,0.0,2,0.0,3
Sc6Sb2Pt,0.0,2,0.0,3
Zn3HfAu2,0.0,2,0.0,3
Ba1Xe5Ru2F22,1.290529,0,3.569382,5
BeO4Na6,2.0585,2,2.5044,3
HCO3Rb,4.8345,2,5.3874,3
NBr2Gd2,0.0,2,0.0,3
Na2P2Pd,0.0,2,0.0,3
AlSr2In3,0.0,2,0.0,3
Be2Si2Nd,0.0,2,0.0,3
PHo2Bi,0.0,2,0.0,3
Be5Pd,0.0,0,0.0,3
O4AsIr,0.0,2,0.0,3
ZnRhHo,0.0,2,0.0,3
MnCuGe2La,0.0,2,0.0,3
O6MgCrPr2,0.0,2,0.1457,3
Te4MoW3S4,0.0,0,0.0,6
Rh2PtAu,0.0,2,0.0,3
LiPdSnHg,0.0,2,0.0,3
Li2O4NiCu,0.0,2,0.0,3
PK3,0.2635,2,0.6174,3
CsBi2,0.0,3,0.55,6
Rb4Ge3B6O17,3.855599999999999,0,5.42,6
O6PdSm2Pt,0.8843,2,1.4562,3
H6LiO6Al2Cl,5.2882,2,5.8893,3
SrSb2,0.0,0,0.0,2
Sb2IrNp,0.0,2,0.0,3
SiTe4BaAu2,0.0,2,0.0263,3
B2N3Ni2La3,0.0,2,0.0,3
Ge2BaAu3,0.0,2,0.0,3
Sr2CdPt2,0.0,2,0.0,3
LiCu3,0.0,0,0.0,3
F6Na2Tb,0.0,2,0.0,3
SeILa,2.4671,2,2.9375,3
C8O16,6.468162,0,8.198204,5
B2C2Th,0.0,2,0.0,3
CTm2Pb,0.0,2,0.0,3
Co2Se2O10H4,2.4518,0,4.036163,5
LiZnPdSb,0.0,2,0.0,3
Ga5RhDy,0.0,2,0.0,3
CInLa3,0.0,2,0.0,3
TiTc,0.0,0,0.0,2
Al2CuIr,0.0,0,0.0,3
Al2FeLa6,0.0,2,0.0,3
H2RhPt,0.0,2,0.0,3
BAs,1.0895,2,1.45,6
Cu2Sn2U,0.0,2,0.0,3
Co6As4Sm,0.0,2,0.0,3
O3Lu2,4.2406,2,4.787,3
AgSbPu,0.0,2,0.0,3
AsRhNd,0.0,2,0.0,3
Cd6B4O12,1.590864,0,3.193654,5
Mg2P4Ba3,0.0,2,0.0006,3
O4CuTa,0.6208,2,0.7395,3
Pr3Au2Tl3,0.0,2,0.0,3
K1V5S8,0.567921999999999,0,1.081492,5
SiIDy,0.0,2,0.0,3
CuInEr,0.0,2,0.0,3
Ca3Pd2In3,0.0,2,0.0,3
Ni2GeSr2,0.0,2,0.0,3
K3Cd,0.0,0,0.0,2
NiSn2Hf6,0.0,2,0.0,3
SiS3Sm4,0.0,2,0.0,3
O4Cu2Y,0.0,2,0.0,3
Mg2ScHo,0.0,2,0.0,3
BaPb3,0.0,0,0.0,3
KTl,0.0,0,0.0,2
YRuSn,0.0,2,0.0,3
PdPb2,0.0,2,0.0,6
Rh2Ir,0.0,2,0.0,3
GaTm2Os,0.0,2,0.0,3
Y3Ir2Au,0.0,2,0.0,3
TiFeRu2,0.0,2,0.0,3
SiS3Dy4,0.0,2,0.0,3
ScAsEr,0.0,2,0.0,3
Al2AgHo,0.0,2,0.0,3
TiMn2Nb,0.086799999999999,0,0.0,2
AgIn2Ba,0.0,2,0.0,3
LiGaTe2,1.983,3,2.31,6
Li4YIn,0.0,2,0.0,3
Al3Ca2Pt,0.0,2,0.0,3
LiBr4Ag,0.395,2,0.5317,3
CuLa2,0.0,2,0.0,3
Cr2K4F16H4,1.815211,0,3.175385,5
Zn2Hf3Hg,0.0,2,0.0,3
Li4V4Si8O24,1.921796,0,3.009297,5
HTeCe,0.0,2,0.0,3
NiYRh,0.0,2,0.0,3
GeBr2Pu2,0.0,2,0.0,3
O4ScSrLa,3.6321,2,4.2513,3
N2Er7Pb3,0.0,2,0.0,3
HO8P2K3Ca,5.0981,2,5.7696,3
In2Sb2Bi,0.0,2,0.0,3
As2Cd2Pu,0.0,2,0.0,3
P2ZnGe,1.0776,2,1.3966,3
CuZn2Lu,0.0,2,0.0,3
AlSiBa2,0.0,2,0.0,3
SiCu2Nd2,0.0,2,0.0,3
CuLuBi2,0.0,2,0.0,3
AsHg2Ac,0.0,2,0.0,3
I3Sm,2.6315,2,3.0928,3
H3RhPu,0.0,2,0.0,3
F6Na3Sn,0.0,2,0.0,3
O4FeBi,0.0,2,0.0,3
LiCdBa2,0.0,2,0.0,3
Al3Si2Sc2,0.0,2,0.0,3
Sc3Sn,0.0,2,0.0,3
CaAs4Pd6,0.0,2,0.0,3
AsPd2Pm,0.0,2,0.0,3
P2FeZr6,0.0,2,0.0,3
O2Br2CdPb2,2.1479,2,2.5213,3
Pd2Tm3Hg,0.0,2,0.0,3
Ni2TcCd,0.0,2,0.0,3
ONa2Sc2As2,0.0,2,0.0,3
ZnHg3,0.0,0,0.0,3
BeGaO3,0.0,0,0.0,6
LiAg5,0.0,2,0.0,3
OsNp2,0.0,2,0.0,3
Cu2SnSm2,0.0,2,0.0,3
NaSi2Ir2,0.0,2,0.0,3
PS3Zn,2.6645,2,3.1249,3
Cs2Ge1Cl6,2.138443,0,3.434534,5
O7Si2TiEu,0.1625,2,0.1666,3
AlCaBa2,0.0,2,0.0,3
Se4Co4O12,2.512956000000001,0,4.221394999999999,5
Au,0.0,0,0.0,2
Zn2EuIr,0.0,2,0.0,3
AlCu2Pr,0.0,2,0.0,3
Al3ScPd2,0.0,2,0.0,3
CuBiSeO,1.10137,4,0.82,6
Na3Tl,0.0,0,0.0,3
SiDy2Os2,0.0,2,0.0,3
AlCu2Ta,0.0,2,0.0,3
Be7Mo6,0.0,2,0.0,3
LiInSm2,0.0,2,0.0,3
MgIn2Au,0.0,2,0.0,3
Na2Ca,0.0,2,0.0,3
O6RbSb4I,2.3249,2,2.7217,3
S2RbTl,0.9206,2,1.1878,3
B2Fe2Eu,0.0,2,0.0,3
CuBaPb3,0.0,2,0.0,3
NiZnPt2,0.0,2,0.0,3
N3TcLa,0.0,2,0.0,3
Al2Ni9Pd,0.0,2,0.0,3
MgBa2Ir2,0.0,2,0.0,3
NCaIr,0.0,2,0.0,3
C3Nb2W2,0.0,2,0.0,3
Al3Ge2RhLu3,0.0,2,0.0,3
Li3As,0.6364999999999991,0,1.0661,3
Na3Ga,0.0,2,0.0,3
Ba6V4S8O6,1.361844,0,2.04948,5
Ga3Ge2Y3Ag,0.0,2,0.0,3
O7Al2Sb2Ba,3.2802,2,3.6914,3
As2Rh2Pb,0.0,2,0.0,3
Ni2Ga3Lu,0.0,2,0.0,3
B3CrCo,0.0,2,0.0,3
LuC2,0.0,0,0.0,6
Li7Pb2,0.0,0,0.0,2
AlGeW,0.0,2,0.0,3
Te5PbBi3,0.0,2,0.0,3
SiCu2In,0.0,2,0.0,3
H8Fe3La,0.0,2,0.0,3
Cs1Hg1F3,0.6526839999999999,0,2.406669,5
BaPb,0.0,2,0.0,3
AlMn2Zn,0.0,2,0.0,3
H4NiLa,0.0,2,0.0,3
PdSnPt2,0.0,2,0.0,3
Mn3NiN,0.0,0,0.0,6
ErHg2,0.0,0,0.0,2
GePdPt,0.0,2,0.0,3
AsPd5,0.0,0,0.0,2
CuY,0.0,2,0.0,3
FSrSbTe2,0.3581,2,0.271,3
MgY3Pd2,0.0,2,0.0,3
ClSeIr,1.4359,2,1.9102,3
O3Rb3Sb,2.2629,2,2.5927,3
Rh1Cu1O2,0.713649,0,2.222393,5
NiGa6Sm,0.0,2,0.0,3
Al3Nb2,0.0,2,0.0,3
Li2F6Pt,2.3954,2,3.1855,3
F3RbCd,3.0255,2,3.7846,3
Co4Ge6Ba,0.0,2,0.0,3
MnIr5,0.0,2,0.0,3
MnGa,0.0,0,0.0,2
F6Na3Rh,1.9893,2,2.9233,3
Al3RhLu3Pb2,0.0,2,0.0,3
TiNbTe4,0.0,2,0.0,3
Gd3Dy,0.0,0,0.0,3
Ni2N8C4H4,2.686189,0,3.646985,5
CdDyHg,0.0,2,0.0,3
PSe3Ag,0.5986,2,0.9555,3
Nd5Ge4,0.0,0,0.0,6
Nb6PtAu,0.0,2,0.0,3
Se3InSn,0.0245,2,0.3435,3
F6FeCu,0.0189,2,0.6538,3
O4LuU,0.0,2,0.0,3
O2CaSbI,2.5179,2,3.0097,3
CaY2Tc,0.0,2,0.0,3
NiYTl,0.0,2,0.0,3
Na2MgSe3,0.9596,2,1.2921,3
U4N7,0.0,0,0.0,6
CaSe3AgPr,1.0987,2,1.4597,3
SeIAu,0.7628,2,1.0232,3
H7N2O5PV,1.1368,2,1.9756,3
LiS2Ni,0.0,2,0.0,3
OF3Mn2,0.0,2,0.0,3
Mg6Ge3Pr2,0.0,2,0.0,3
B3O6La,5.0092,2,5.8073,3
Rh2Sn3Hf3,0.0,2,0.0,3
Cu4Zr3,0.0,2,0.0,3
GaHo6Bi2,0.0,2,0.0,3
O6RhBa2Er,0.0,2,0.0,3
Ni2Dy,0.0,2,0.0,3
CoSm6Tl2,0.0,2,0.0,3
Na2CsAu2,0.0,2,0.0,3
Sr2RhTl,0.0,2,0.0,3
Li3Sb2Dy,0.0,2,0.0,3
CCr2,0.0,2,0.0,3
OsO3F2,2.3145,0,2.75121,4
F6CrTl2,0.0,2,0.0,3
TbBi,0.0,2,0.0,3
Mn3Ni3Sn2,0.0,0,0.0,2
Te2Hf6Ir,0.0,2,0.0,3
Na2Ti9O19,2.1946,0,3.442733,5
O6Ca2IrPt,0.0,2,0.0,3
N3PrOs,0.0,2,0.0,3
RuPd2Nd3,0.0,2,0.0,3
Ta8Ir,0.0,2,0.0,3
AlPdHfIr,0.0,2,0.0,3
LiMg2Ag,0.0,0,0.0,3
Ge2TmOs2,0.0,2,0.0,3
O8Mo2RhCs,1.6884,2,2.2768,3
LiNa2Tl2,0.0,2,0.0,3
H6N2Cl2Cu,0.0678,2,1.1357,3
P2Er6Os,0.0,2,0.0,3
Lu3Pt,0.0,0,0.0,3
SrTcLa3,0.0,2,0.0,3
HCZr2,0.0,2,0.0,3
Cs2Ag2Br4,2.034844,0,3.096206,5
GeSe4Hg2,0.3128,2,0.5765,3
Li3O8V3,0.0,2,0.2611,3
TlGaSe2,1.354399999999999,0,1.65,6
AsBr2Tb2,0.0,2,0.0,3
O4NaCu3,0.0,2,0.0,3
Se3SbTl3,0.7785,2,1.1144,3
F4InTl,2.6048,2,3.1768,3
K2Br6Te,2.1343,2,2.2932,3
MgZn4Ho,0.0,2,0.0,3
Cs2Pt3Se4,1.3326,0,1.75003,4
Si2Sm3,0.0,2,0.0,3
PPd3Pb2,0.0,2,0.0,3
MgRh2Tb2,0.0,2,0.0,3
Li4ZnLa,0.0,2,0.0,3
LiO2Rh,1.3603,2,2.0716,3
Mn4N12C12K4,1.394845,0,1.97959,5
O6TiCuBa2,0.0,2,0.0,3
Si3CoEu,0.0,2,0.0,3
LiAlK2Bi2,0.615,2,0.8011,3
NO2F6Sb,3.3698,2,4.0238,3
Zn2YCd2,0.0,2,0.0,3
YAg3,0.0,0,0.0,3
Li2Zn2Sn2La,0.0,2,0.0,3
NFe2AsLa,0.0,2,0.0,3
Se2CsNd,1.7175,2,2.1824,3
Ge2PdSn3Sm3,0.0,2,0.0,3
As2AgCe,0.0,2,0.0,3
Li2GaSn,0.1406,0,0.0,2
YPdIn5,0.0,2,0.0,3
ScLa2Pb,0.0,2,0.0,3
CoSn2Er6,0.0,2,0.0,3
Li2ZnIn,0.0024,0,0.0,2
Ge2PdTh,0.0,2,0.0,3
Ga3Hf2Ir,0.0,2,0.0,3
Sc6NiTl2,0.0,2,0.0,3
Se12Rb12Bi4,2.105065,0,2.889139,5
H22Mg4Ca4Fe3,1.2063,2,2.2037,3
Sb4Nb4O16,2.391175,0,3.376026,5
Cu2Ga4Cl16,1.280793,0,2.874365,5
PPbSe3,1.664499999999999,0,2.1023400000000003,4
MnPt2U,0.0,2,0.0,3
NiTcHf2,0.0,2,0.0,3
O2Cl4K2Os,1.5146,2,2.0479,3
LiMg2Ga,0.0,0,0.0,3
Cl7SeHf3,0.0,2,0.0,3
Nd2Tl,0.0,2,0.0,3
KSr2Hg,0.0,2,0.0,3
Rh2PmTl,0.0,2,0.0,3
GeRh2,0.0,0,0.0,3
Zn2DyAc,0.0,2,0.0,3
Si3TiU,0.0,2,0.0,3
F4TlBi,3.6492,2,4.0687,3
HfTaRe2,0.0,0,0.0,3
O3Te,1.3191,2,1.7109,3
O4NiMo,0.0,2,0.9797,3
AlPd5I2,0.0,0,0.0,2
Pd4Tb3,0.0,2,0.0,3
AsSnBa,0.0,2,0.0,3
Na2ZnAu2,0.0,2,0.0,3
V5Te4,0.0,2,0.0,3
NiAs2Ce,0.0,2,0.0,3
N8C6,3.212543,0,1.694579,5
Mg4H8,3.630559,0,3.290225,5
MgAl4Ce,0.0,2,0.0,3
MgZnRh2,0.0,0,0.0,3
O8P2BaU,0.1128,2,0.7599,3
Ge2PrIr,0.0,2,0.0,3
O6Ba2ErPt,0.0,2,0.0,3
U3Nb,0.0,0,0.0,6
O6Na2MnCoNi,0.2782,2,0.5548,3
Li3O6Cr2Fe,0.0,2,1.2575,3
Ge3LaAu,0.0,2,0.0,3
TiPd,0.0,3,0.0,6
NaScCu2Bi2,0.0,2,0.0,3
Cd2Sm,0.0,2,0.0,3
S8GaMo4,0.0,2,0.0,3
Rb2I4Au,0.0,2,0.0,3
MgZn2Pd,0.663999999999999,0,0.0,3
Co5Zn3,0.0,2,0.0,3
AlSiTc,0.4782,2,0.7975,3
CrGaRu2,0.0,0,0.0,2
HAlSc3,0.0,2,0.0,3
N2Ge2Ba3,0.0,2,0.0,3
Zr3Hg4,0.0,2,0.0,3
CsCeHgSe3,0.0,0,1.94,6
BNRhLu,0.0,2,0.0,3
Be4FeZn,0.0,2,0.0,3
B4Mn5Y2,0.0,2,0.0,3
CdHoPt4,0.0,2,0.0,3
Ga2CdPt,0.0,2,0.0,3
Cu2P2Na6C2O14,1.44137,0,3.527581,5
ZnGe2Tb2,0.0,2,0.0,3
SiRh2Th2,0.0,2,0.0,3
Ti2GaTc,0.0,0,0.0,2
K2ZnSe2,2.319099999999999,0,2.7875,3
Sc2ZnLa,0.0,2,0.0,3
RbSn2Au,0.0,2,0.0,3
As2RuHf6,0.0,2,0.0,3
ZnSeAgBa2,0.0,2,0.0,3
O3AgTm,0.0,2,0.0,3
NO5BaBi,2.0174,2,2.2163,3
DyAu3,0.0,0,0.0,2
Cl6YAg3,2.8036,2,3.4737,3
LiRh2Tl,0.0,2,0.0,3
LiSc2Tl,0.0,0,0.0,2
P2Ni4Cs,0.0,2,0.0,3
CuI,1.5706,2,2.0445,3
CaTcTeI2,0.0,2,0.0,3
PBaPt2,0.0,2,0.0,3
CaSn2Pm,0.0,2,0.0,3
LiSiGa,0.0,2,0.0,3
PmSmTl2,0.0,2,0.0,3
ZrRh2Pb,0.0,2,0.0,3
HGeSrIn,0.5388,2,0.6476,3
Li3O6Ni2Sb,0.2989,2,0.9289,3
FeCuSe2,0.0,0,0.15,6
Se2Y,0.0,2,0.0417,3
Mg3Th,0.0,2,0.0,3
O4Fe2Mo,0.0,2,0.0,3
Y2RuIr,0.0,2,0.0,3
CoBrLa2,0.0,2,0.0,3
Si2RhEr,0.0,2,0.0,3
MgHoHg,0.0,2,0.0,3
Cs2HgF4,2.0818,0,3.20674,4
LiCa2La,0.0,2,0.0,3
K2Cd2Pb,0.0,2,0.0,3
Bi4S4I4,1.835079,0,2.550108,5
FeGeRb2Te4,0.1636,2,0.403,3
SrAg4In,0.0,2,0.0,3
MgRhBi2,0.0,2,0.0,3
AlSi2Dy,0.0,2,0.0,3
Si2Cr2Gd,0.0,2,0.0,3
NiW2Os,0.0,2,0.0,3
La6Ag2S14Si2,2.000518,0,2.875283,5
SiPt2,0.0,0,0.0,2
I3Sb1Cl8,1.094724,0,2.198966,5
LiCa2Zn,0.0,0,0.0,2
LiCdPt2,0.0,2,0.0,3
NSeSr6Pb2,0.0,2,0.0,3
Na2SnHg,0.0,2,0.0,3
Si2ScFe3,0.0,2,0.0,3
Tc7Os,0.0,2,0.0,3
PdAg2Au,0.0,2,0.0,3
AlZn2Os,0.0,2,0.0,3
P2RbOs2,0.0,2,0.0,3
CoGe2Sn3Tm3,0.0,2,0.0,3
Al5Ni,0.0,2,0.0,3
F8SnTb2,3.8757,2,4.2796,3
Ni4Pt7,0.0,2,0.0,3
NiY2Ru3,0.0,2,0.0,3
CaCdSn,0.0,0,0.0,2
SbSeI,1.3811,0,1.71338,4
Si2In3Tb2,0.0,2,0.0,3
Mg2Ni2Sr,0.0,2,0.0,3
H3ZnGd,0.0,2,0.0,3
Al4SmTa2,0.0,2,0.0,3
O4K2CaPr,0.0,2,0.0,3
SnTmAu,0.0197,2,0.2836,3
B4Rh5,0.0,0,0.0,3
O8RbNdW2,4.4714,2,4.9643,3
S2CeTl,0.0,2,0.2366,3
Al5RhEr,0.0,2,0.0,3
Ge2Rh3Dy,0.0,2,0.0,3
Rh2Tl3Th3,0.0,2,0.0,3
CuBr6Rb2Y,2.2715,2,2.7633,3
Se8Mo6Sn,0.0,2,0.0,3
S4GaAg2In,0.6061,2,1.0745,3
Ga2SnTl2,0.0,2,0.0,3
MgSrRh4,0.0,2,0.0,3
Ga2Pd4Er3,0.0,2,0.0,3
CaAgTe3Dy,0.5815,2,0.8452,3
H6FeSm2,0.0,2,0.0,3
NaInPt2,0.0,2,0.0,3
LaSm3,0.0,0,0.0,2
TiNiGe,0.0,0,0.0,3
Al2GeLa2,0.0,2,0.0,3
Cu1Fe2As2O10H2,1.567447,0,3.249554,5
SeCsAu,1.5994,2,2.0527,3
LiO4FeSb,0.1169,2,0.3583,3
Sc2AuHg,0.0,2,0.0,3
SiCl2Pr2,0.0,2,0.0486,3
F6NiPt,0.8085,2,2.139,3
Sb2Cl6S16,2.762808,0,3.866079,5
Rh2SnPt,0.0,2,0.0,3
ScLa4,0.0,2,0.0,3
CsAsF4,4.6128,0,5.477390000000001,4
MoRh2Ir,0.0,2,0.0,3
P2MoRu,0.0,2,0.0,3
GePa,0.0,2,0.0,3
In4Rb8Na12O16,1.905893,0,3.314034,5
F6RuHo,0.0,2,0.7405,3
Ti2CoRu,0.0,0,0.0,3
CuInHf,0.0,2,0.0,3
ZnSn2Ho,0.0,2,0.0,3
SrSb2Ba2,0.0,2,0.0,3
HRh3W,0.0,2,0.0,3
MgTiCo4,0.0,2,0.0,3
Al3MnGe2Zr3,0.0,2,0.0,3
Cu2In3Dy2,0.0,2,0.0,3
LiZnSn4,0.0,2,0.0,3
